rho,seed,wgan_var_1,wgan_var_2,wgan_var_mean,theoretical_diag_var
0.8,35,0.8225986957550049,0.7033363580703735,0.7629675269126892,0.7999999999999999
0.8,36,0.7264227271080017,0.8654099702835083,0.795916348695755,0.7999999999999999
0.8,37,0.706752598285675,0.7410875558853149,0.723920077085495,0.7999999999999999
0.8,38,0.8157734870910645,0.8438299894332886,0.8298017382621765,0.7999999999999999
0.8,39,0.8215055465698242,0.7711185216903687,0.7963120341300964,0.7999999999999999
0.8,40,0.8136266469955444,0.7735051512718201,0.7935658991336823,0.7999999999999999
0.8,41,0.848013699054718,0.7879672646522522,0.8179904818534851,0.7999999999999999
0.8,42,0.7416790723800659,0.7972320318222046,0.7694555521011353,0.7999999999999999
0.8,43,0.6457220911979675,0.7232969403266907,0.6845095157623291,0.7999999999999999
0.8,44,0.7682961821556091,0.7487123012542725,0.7585042417049408,0.7999999999999999
0.8,45,0.7122395038604736,0.7968261241912842,0.7545328140258789,0.7999999999999999
0.8,46,0.8022972345352173,0.6260532736778259,0.7141752541065216,0.7999999999999999
0.8,47,0.7764323949813843,0.7400245666503906,0.7582284808158875,0.7999999999999999
0.8,48,0.7825196385383606,0.7697634696960449,0.7761415541172028,0.7999999999999999
0.8,49,0.7945689558982849,0.711372435092926,0.7529706954956055,0.7999999999999999
