mean_error,var_error,cov_12,corr,w1,w2,rho,seed,method
0.06535491347312927,0.03261581063270569,0.023089665919542313,0.023285696282982826,0.26375671629055353,0.32161320814553546,0.2,6,Product marginals
0.05069674178957939,0.05930685997009277,0.001535362214781344,0.0016409297240898013,0.2188830524776618,0.28544555892435314,0.2,6,WGAN
0.046189576387405396,0.047322630882263184,0.02965707890689373,0.031624794006347656,0.19971985596836603,0.2506712983217333,0.2,7,Best diagonal Gaussian
0.009408553130924702,0.04714304208755493,0.005886910483241081,0.005763399880379438,0.22720140568696578,0.29571234975427524,0.2,7,Product marginals
0.07221712917089462,0.021281510591506958,-0.0004136833013035357,-0.0004247994511388242,0.22489854154497987,0.3051093666313534,0.2,7,WGAN
0.016315609216690063,0.03877320885658264,-0.02861155942082405,-0.02744450233876705,0.21896100143885264,0.28636267698506596,0.2,8,Best diagonal Gaussian
0.06639817357063293,0.028376787900924683,-0.010156192816793919,-0.009989634156227112,0.24528460607021343,0.3348716889239104,0.2,8,Product marginals
0.04543818160891533,0.04397580027580261,-0.017370158806443214,-0.01784531958401203,0.19913652331542,0.2521751879423547,0.2,8,WGAN
0.028916534036397934,0.011947810649871826,0.003881340380758047,0.003884285455569625,0.20548997641282601,0.27897859629430166,0.2,9,Best diagonal Gaussian
0.06963455677032471,0.006602615118026733,0.03497989475727081,0.0349130742251873,0.21459083410749524,0.27883798649468156,0.2,9,Product marginals
0.07754595577716827,0.10580840706825256,0.0025226185098290443,0.002812069607898593,0.21063496897283665,0.2735240336751368,0.2,9,WGAN
0.0589008703827858,0.0475117564201355,-0.01567351259291172,-0.015560459345579147,0.22694038014254245,0.28716741026815973,0.2,10,Best diagonal Gaussian
0.01817231997847557,0.05479544401168823,-0.003374202409759164,-0.003325327765196562,0.23534114508126858,0.30942133667678046,0.2,10,Product marginals
0.047125477343797684,0.03930225968360901,0.004214744549244642,0.004219735506922007,0.22245500146657915,0.2840858602398899,0.2,10,WGAN
0.011109489016234875,0.08750727772712708,0.03892047330737114,0.040795281529426575,0.20855079523943168,0.27688727444297745,0.2,11,Best diagonal Gaussian
0.08746307343244553,0.04851490259170532,0.029872654005885124,0.030093161389231682,0.24913481978703264,0.33452813038451706,0.2,11,Product marginals
0.0356362946331501,0.0816698968410492,0.027205776423215866,0.02834625542163849,0.24550202281565903,0.3329495705085536,0.2,11,WGAN
0.020115850493311882,0.07206708192825317,-0.0442655012011528,-0.046276457607746124,0.22687603114212906,0.27678544169098845,0.2,12,Best diagonal Gaussian
0.007091442588716745,0.06781992316246033,0.02636183425784111,0.027433810755610466,0.20742826864895436,0.26051467917484766,0.2,12,Product marginals
0.06035018339753151,0.08234435319900513,-0.013652876019477844,-0.012297929264605045,0.27719595682401665,0.3494567419228191,0.2,12,WGAN
0.06607696413993835,0.027659624814987183,0.003977200947701931,0.00397731177508831,0.22003284960186792,0.28026862582598383,0.2,13,Best diagonal Gaussian
0.08443093299865723,0.009054392576217651,0.01412744726985693,0.01417088508605957,0.22374379175985945,0.2878733336500539,0.2,13,Product marginals
0.07185924798250198,0.050635576248168945,-0.004228042438626289,-0.004431108944118023,0.2147691987141954,0.2645277982221763,0.2,13,WGAN
0.04465152323246002,0.07567313313484192,0.02766694501042366,0.028459837660193443,0.23557802539041592,0.32157423261023527,0.2,14,Best diagonal Gaussian
0.02953723445534706,0.057926684617996216,-0.031789086759090424,-0.031217217445373535,0.23045988741995896,0.3152103996574534,0.2,14,Product marginals
0.06981305032968521,0.02384278178215027,0.022380487993359566,0.022682085633277893,0.20831232651528242,0.28929117008568034,0.2,14,WGAN
0.046319629997015,0.017847716808319092,-0.020719939842820168,-0.020687008276581764,0.19969871525530536,0.25822160713967984,0.2,15,Best diagonal Gaussian
0.06361646950244904,0.010655909776687622,0.008007551543414593,0.008054270409047604,0.18189528056808216,0.23125306411984903,0.2,15,Product marginals
0.0316169299185276,0.05936434864997864,-0.038535650819540024,-0.036964550614356995,0.22761375425167668,0.29538026170408976,0.2,15,WGAN
0.05820760503411293,0.04443195462226868,-0.015906410291790962,-0.016433700919151306,0.23419425528960494,0.31272865834042884,0.2,16,Best diagonal Gaussian
0.052078183740377426,0.08412155508995056,0.00753012066707015,0.007687389384955168,0.2132561477235513,0.28161813912337696,0.2,16,Product marginals
0.031007016077637672,0.0597614049911499,-0.02320997789502144,-0.02436741627752781,0.25515218095949044,0.32338501613942283,0.2,16,WGAN
